0.000000000000000000e+00,0.000000000000000000e+00,1.614532909936894356e+01,3.261439973127475866e+01,4.984176928211594770e+01,6.709307394845649242e+01,8.401118119954300312e+01,9.923548281505551927e+01,1.122166102131895684e+02,1.252245478509802439e+02,1.405402311923715502e+02,1.528648953163187514e+02,1.661873078179362153e+02,1.837249985065771511e+02,2.017573080555897320e+02,2.197048441109682244e+02,2.376094973169394677e+02,2.537471168355794475e+02,2.729477492290136524e+02,2.842184808921667241e+02,2.998936434397036805e+02,3.155623946278637391e+02,3.330862246597849889e+02,3.499247311598720103e+02,3.673799318140328865e+02,3.841959707560087054e+02,4.014717277147490222e+02,4.136475329836701462e+02,4.222842221938582270e+02,4.335641956067391334e+02,4.447698849528806022e+02,4.574550856129345675e+02,4.667244863113918996e+02,4.788653307480170724e+02,4.840848952952813420e+02,4.854886623990499288e+02,4.860018177061976985e+02,4.865661212726054714e+02,4.887559015599806003e+02,5.006746121189386827e+02,5.088713709117329813e+02,5.205350694724885443e+02,5.254828424728459595e+02,5.267852601967991859e+02,5.272544245345230820e+02,5.274512626989514956e+02,5.282829507764994332e+02,5.304241356543901702e+02,5.346461082690116200e+02,5.433677715660456897e+02,5.475253938430494145e+02,5.491448571174611288e+02,5.529199978214390967e+02,5.577010518649281039e+02,5.607851202627027760e+02,5.620342870104564099e+02,5.638776627882311914e+02,5.783630342897015453e+02,5.908166267307618682e+02,6.096723704622709192e+02,6.258543548677689614e+02,6.351477248294660285e+02,6.533634188567135652e+02,6.714888910914410189e+02,6.896067576448268710e+02,7.071503517524840845e+02,7.213101337699497435e+02,7.362410095641027965e+02,7.429478558818587999e+02,7.446659137132623982e+02,7.452945487939157374e+02,7.455655980659613533e+02,7.456969490675019188e+02,7.457652300419309768e+02,7.458021956752189681e+02,7.458227309951053030e+02,7.458343539424486153e+02,7.459561151401123880e+02,7.463218458285759880e+02,7.476109683338901277e+02,7.501931294312306591e+02,7.528556596924016731e+02,7.549811268864750673e+02,7.564727876782366138e+02,7.575149393534661613e+02,7.583323455301963349e+02,7.601534604067117016e+02,7.638071009777962672e+02,7.712501068294825473e+02,7.800126482207126628e+02,7.847056238972662641e+02,7.989763249496538720e+02,8.121505423449074215e+02,8.252270798740538567e+02,8.353543398237167139e+02,8.499442298559712299e+02,8.653617009636922148e+02,8.814522803477499338e+02,8.974231539386713621e+02,9.140902951871056530e+02,9.308659489668228844e+02
0.000000000000000000e+00,0.000000000000000000e+00,-8.640095903680377054e-01,-1.541950550807738463e+00,-2.036796811501630167e+00,-2.173803939347862979e+00,-6.222705171271103453e-02,3.087388844523307085e+00,3.116052553470776587e+00,2.364112035840535864e+00,1.349355677111236052e+00,-2.774787567531511456e-01,-1.379384854533912019e+00,-2.740893211199773916e+00,-3.098717921095799799e+00,-3.664491461172882047e+00,-4.593845005745215815e+00,-8.777504757292462045e+00,-1.699806413891095858e+01,-2.002568031138278215e+01,-2.223260240795634246e+01,-2.538005374745566556e+01,-2.975916781837935332e+01,-3.330914936147014771e+01,-3.540009508378255987e+01,-3.830408366763568040e+01,-4.275804105911680608e+01,-4.614155971849260851e+01,-4.879989143522541895e+01,-5.313004850352616870e+01,-5.708051737421438077e+01,-6.012161031254175469e+01,-6.510498708844032478e+01,-8.111038708631693339e+01,-9.955721547466673371e+01,-1.178743337186558335e+02,-1.359855906666710155e+02,-1.531213138753421390e+02,-1.651948856563831782e+02,-1.735734173605936803e+02,-1.793758764941234745e+02,-1.954162320125434178e+02,-2.137610127080910161e+02,-2.320777650810898081e+02,-2.507634312709986091e+02,-2.690896304592723709e+02,-2.868391572886844187e+02,-3.006697510199662133e+02,-3.107087688399399781e+02,-3.244774483487924499e+02,-3.394394242983938739e+02,-3.544207866890252490e+02,-3.687669703244874881e+02,-3.868081056634506467e+02,-4.039490997635826375e+02,-4.192978191888993820e+02,-4.293964573295695004e+02,-4.368809273441950722e+02,-4.257268903653904886e+02,-4.269643356383628543e+02,-4.182396253984109080e+02,-4.186550888353636992e+02,-4.229267167398037373e+02,-4.236914289628444408e+02,-4.243774169408395665e+02,-4.252135590296720693e+02,-4.300768376320728521e+02,-4.452402038760563414e+02,-4.636630136405689768e+02,-4.816129403228846968e+02,-5.000231542061358709e+02,-5.186542443546464938e+02,-5.373970249626297573e+02,-5.561980481273544683e+02,-5.750300684875350044e+02,-5.938788529503212885e+02,-6.127368361631354219e+02,-6.314575778362753908e+02,-6.500097891757407069e+02,-6.675215752201398800e+02,-6.814289102069872115e+02,-6.960673671728314957e+02,-7.110781862428671047e+02,-7.278380652612071344e+02,-7.432325544175803316e+02,-7.584670436210124080e+02,-7.733569320102577649e+02,-7.893503843017990675e+02,-8.059422995160866776e+02,-8.222314086875931025e+02,-8.318433644915526202e+02,-8.388612279303142714e+02,-8.411083050627482862e+02,-8.430571342026403272e+02,-8.439609955376485004e+02,-8.452469857716828301e+02,-8.462545375967686141e+02,-8.470932843975028845e+02,-8.488552396511541929e+02,-8.509753420752017519e+02,-8.527560208099143892e+02
1.000000000000000000e+01,0.000000000000000000e+00,1.614532909936894356e+01,1.622311650874629763e+01,1.722736955083468402e+01,1.725130466634055182e+01,1.704932191797417573e+01,1.554635743797401481e+01,1.298112739813404559e+01,1.300793763779067547e+01,1.504836227362816459e+01,1.232466411764663761e+01,1.206289151655354530e+01,1.753769068864062675e+01,1.803230954901258087e+01,1.794753606060934814e+01,1.790465320597123267e+01,1.613761951863999400e+01,8.704864926001112835e+00,1.000990218399136644e+01,1.567516254753695293e+01,1.566875118816007806e+01,1.341594314298585466e+01,1.536082994230891074e+01,1.745520065416087974e+01,1.681603894197581539e+01,1.405373189058883199e+01,1.086124621217803643e+01,8.084040043960790456e+00,9.128380981539930161e+00,6.433862618095183450e+00,1.268520066005396707e+01,9.269400698457356924e+00,-5.643940890787646936e+00,-1.844682838834979677e+01,-1.831711824398909982e+01,-1.811125694801517483e+01,-1.713572320867113774e+01,-1.207357178104104811e+01,1.191871055895807707e+01,8.196758792794321735e+00,-6.183235889870884350e+00,-1.834478069554761248e+01,-1.831675237299878489e+01,-1.868566618991023276e+01,-1.832619918827359484e+01,-1.774952682941204785e+01,-1.383059335204358220e+01,4.221972614621453346e+00,-6.475949781718657761e+00,-1.496197594960139376e+01,-1.498136239063139108e+01,-1.434618363546226050e+01,-1.131797923919668314e+01,-1.714099410013200853e+01,-1.534871942531672495e+01,-1.009863814067012200e+01,1.448537150147041430e+01,1.671752153319342327e+01,1.885574373150902616e+01,1.828243676204845869e+01,3.074476239152231116e+00,1.821569402724754383e+01,1.812547223472741109e+01,1.811786655338588403e+01,1.754359410873789926e+01,1.415978201746561993e+01,-2.384963903088461734e-01,-1.842280976451274910e+01,-1.794992668231570576e+01,-1.841021388321966157e+01,-1.863109014793534612e+01,-1.874278060820853753e+01,-1.880102320054405496e+01,-1.883202035556341514e+01,-1.884878446099076399e+01,-1.885798321242784326e+01,-1.872074167313990856e+01,-1.855221133946529832e+01,-1.751178604388160664e+01,-1.273336458019520379e+01,-1.269944416348864813e+01,-1.501081907003562677e+01,-1.644417171137974520e+01,-1.527693596043539870e+01,-1.523448920343196100e+01,-1.488988838924532487e+01,-1.486878804324462422e+01,-1.315744965764723062e+01,-5.606566228664464191e+00,-9.611955803959519429e+00,1.427070105238758835e+01,1.317421742755075265e+01,1.227855441733663611e+01,9.898589209926567989e+00,1.458989003225451420e+01,1.512131007634455138e+01,1.609057938405767629e+01,1.597087359092142123e+01,1.509801690538964181e+01,1.677565377971724203e+01
1.000000000000000000e+01,0.000000000000000000e+00,-8.640095903680304890e-01,-2.915541487989450786e+00,-4.948462609203776452e-01,-1.370071278462219322e-01,-4.161789214006350601e-02,-1.010464480794303066e-01,2.866370894746947395e-02,-7.519405176302402793e-01,-3.024347791342416158e+00,-1.626834481596606485e+00,-5.760861061633075764e+00,-1.361508356669789421e+00,-3.578247098960318784e-01,-5.657733741436973274e-01,-9.293535445723335453e-01,-4.183659751547172512e+00,-1.898597396697328321e+01,-5.999809178427144118e+00,-2.206922096573555869e+00,-3.147451339499323097e+00,-1.209436764026952460e+01,-7.757742815614898646e+00,-2.090945722312413935e+00,-2.903988583853120531e+00,-1.099009257877480294e+01,-6.460012630287920388e+00,-4.038245237377870112e+00,-7.915852518037147512e+00,-9.988948384689095406e+00,-3.041092938327377482e+00,-4.983376775898577193e+00,-1.928001203183381662e+01,-5.219564547264265997e+00,-1.403767103768573943e+00,-5.131553071477774619e-01,-5.643035664077831193e-01,-2.189780287375137746e+00,-8.378531704210486097e+00,-5.802459133529781710e+00,-1.884416257634414649e+01,-4.947773000357404527e+00,-1.302417723953184669e+00,-4.691643376672556265e-01,-1.968381644443119027e-01,-8.316880775479007504e-01,-2.141187327509433302e+00,-1.003901781997379494e+01,-1.495680515715116599e+01,-4.157622277003776290e+00,-1.619463274411704568e+00,-3.775140703977973633e+00,-1.484063300626560711e+01,-3.084068397774700543e+00,-1.249166747753640561e+00,-1.843375777774776791e+00,-7.484470014625528300e+00,1.702333686164427817e-01,-1.237445272972329313e+00,-1.931241598714479979e+00,-8.779916341703156490e+00,-4.271627904440029155e+00,-7.647122230407275012e-01,-6.859879779951443268e-01,-8.361420661578828906e-01,-4.863278602400782802e+00,-2.127914113166728072e+01,-6.706846317755749354e+00,-1.718057831403660529e+00,-6.286350815762395960e-01,-2.710493115883665372e-01,-1.313509693992247485e-01,-6.827111095058749357e-02,-3.696798541139303951e-02,-2.053696789851651092e-02,-1.162357408694780075e-02,-1.217611976705657295e-01,-3.657306884635617150e-01,-1.289122512345462157e+00,-6.159784804425897597e+00,-7.752264680140930508e+00,-2.125467194073452859e+00,-3.564802007647775106e+00,-2.166011117383733087e+00,-8.174061767321239014e-01,-1.821114876515337988e+00,-6.932441687424899968e+00,-1.255274890583030789e+01,-1.762621979772965730e+01,-4.692975676553555076e+00,-7.017863438761679618e+00,-2.247076943081210310e+00,-4.902129148458826968e+00,-2.322991832550019620e+00,-1.285990234034283031e+00,-3.171680565991147116e+00,-8.387468007342531173e-01,-1.761955253651255049e+00,-7.371452856003450904e+00,-1.780678734712658695e+00
0.000000000000000000e+00,-4.440892098500626162e-16,1.366758474289495873e-01,1.314687247955248495e-11,-6.383782391594650107e-16,1.266105626570787623e-01,2.105024818007499299e-01,0.000000000000000000e+00,-2.775557561562891351e-17,1.321737552467869836e-01,3.872902248902576616e-09,3.630193251524016507e-01,2.239319840668940742e-13,3.330669073875469621e-16,-9.245468807206336237e-09,0.000000000000000000e+00,-4.607425552194399643e-15,7.363779333647759717e-01,2.775378001749257972e-01,-2.220446049250313081e-16,0.000000000000000000e+00,4.887592387128832372e-01,2.598843574106254328e-01,2.775557561562891351e-16,-2.220446049250313081e-16,4.113510727716548354e-01,2.655199242722992015e-01,1.646810378388325891e-01,3.478445872583777465e-01,6.596442351425263473e-01,2.220446049250313081e-16,3.330669073875469621e-16,9.337273539439372438e-01,1.570796326794896558e+00,1.570796326794897446e+00,1.570796326794896558e+00,1.570796326794896558e+00,1.570796326794896336e+00,-2.220446049250313081e-15,-2.220446049250313081e-16,9.457696532178850868e-01,1.570796326794896558e+00,1.570796326794896114e+00,1.570796326797928355e+00,1.570796326794029474e+00,1.570796326794896558e+00,1.570796149678950648e+00,3.108624468950438313e-15,9.732547539605826969e-01,1.570796326794896336e+00,1.570796326794896780e+00,1.570796326794896558e+00,9.105919582821822011e-01,1.570796326794896558e+00,1.570796326794897002e+00,1.570796326794896558e+00,-2.220446049250313081e-15,7.202229740059551411e-01,-4.440892098500626162e-16,5.997276029764564420e-01,1.189293143532123009e+00,4.440892098500626162e-16,2.220446049250313081e-16,1.110223024625156540e-16,-1.292474485076189339e-09,6.938893903907228378e-18,7.888804242627701635e-01,1.570796326794912323e+00,1.570796326794895670e+00,1.570796326744769100e+00,1.570796324672487199e+00,1.570796328509761697e+00,1.570796851419453910e+00,1.570796201894678168e+00,1.570796239361558211e+00,1.570796293559973300e+00,1.570796326794536180e+00,1.570796326794896558e+00,1.570796326393380404e+00,1.303810329001796831e+00,1.202653921373192158e+00,1.570796326794896336e+00,1.446085422988512281e+00,1.497545288268028685e+00,1.570796326794765330e+00,1.570796326794896114e+00,1.359110583715925635e+00,1.230596394061850063e+00,8.014971816881089062e-01,1.570796326794896780e+00,0.000000000000000000e+00,-1.437297969530959563e-08,2.319101706252452155e-01,1.414933339560170422e-01,0.000000000000000000e+00,1.414933339275128432e-01,1.554312234475219157e-15,1.110223024625156540e-16,3.276722282318313417e-01,-1.110223024625156540e-16,-1.665334536937734811e-16
0.000000000000000000e+00,-4.440892098500626162e-16,1.366758474289500314e-01,-1.366758474158027148e-01,-1.314751085779164441e-11,1.266105626570794007e-01,8.389191914367116754e-02,-2.105024818007499299e-01,-2.775557561562891351e-17,1.321737552467870114e-01,-1.321737513738847347e-01,3.630193212794994295e-01,-3.630193251521777187e-01,-2.235989171595065272e-13,-9.245469140273243625e-09,9.245468807206336237e-09,-4.607425552194399643e-15,7.363779333647806347e-01,-4.588401331898501745e-01,-2.775378001749260193e-01,2.220446049250313081e-16,4.887592387128832372e-01,-2.288748813022578044e-01,-2.598843574106251553e-01,-4.996003610813204432e-16,4.113510727716550575e-01,-1.458311484993556340e-01,-1.008388864334666124e-01,1.831635494195451574e-01,3.117996478841486008e-01,-6.596442351425261252e-01,1.110223024625156540e-16,9.337273539439369108e-01,6.370689728509594252e-01,7.771561172376095783e-16,-8.881784197001252323e-16,-5.551115123125782702e-17,-2.133709875451472726e-16,-1.570796326794898556e+00,1.998401444325281773e-15,9.457696532178853088e-01,6.250266735770114712e-01,-5.551115123125782702e-16,3.032130102553765028e-12,-3.898908973454240368e-12,8.670078543993042786e-13,-1.771159459859616980e-07,-1.570796149678947540e+00,9.732547539605795883e-01,5.975415728343136390e-01,4.440892098500626162e-16,-2.220446049250313081e-16,-6.602043685127143569e-01,6.602043685127143569e-01,4.440892098500626162e-16,-3.885780586188047891e-16,-1.570796326794898778e+00,7.202229740059573615e-01,-7.202229740059555851e-01,5.997276029764568861e-01,5.895655405556665674e-01,-1.189293143532122565e+00,-2.220446049250313081e-16,-1.110223024625156540e-16,-1.292474596098491801e-09,1.292474492015083243e-09,7.888804242627701635e-01,7.819159025321421597e-01,-1.676436767183986376e-14,-5.012668058412828032e-11,-2.072281957143928821e-09,3.837274595297479607e-09,5.229096923138609743e-07,-6.495247758322997278e-07,3.746688009668985853e-08,5.419841499080049751e-08,3.323456297709206919e-08,3.604308691784741114e-13,-4.015160803665096534e-10,-2.669859973915836848e-01,-1.011564076286047831e-01,3.681424054217041775e-01,-1.247109038063841657e-01,5.145986527951648681e-02,7.325103852673667260e-02,1.307010055739965537e-13,-2.116857430789705063e-01,-1.285141896540756001e-01,-4.290992123737411568e-01,7.692991451067878739e-01,-1.570796326794896780e+00,-1.437297969530959563e-08,2.319101849982249108e-01,-9.041683666922817331e-02,-1.414933339560170422e-01,1.414933339275128432e-01,-1.414933339275112889e-01,-1.443289932012703503e-15,3.276722282318312307e-01,-3.276722282318314527e-01,-5.551115123125782702e-17
1.614154499958666378e+01,1.614154499958666378e+01,3.249697241803460912e+01,4.956129851051811386e+01,6.702544662672471532e+01,8.400423638343464461e+01,9.951494872699019822e+01,1.130951753321793376e+02,1.256411031565097289e+02,1.399698153628376076e+02,1.534209977166024430e+02,1.661288214852584133e+02,1.822548096301011356e+02,2.009964073316629083e+02,2.195613129920602660e+02,2.372005872959097132e+02,2.538703551353485182e+02,2.717338934931141807e+02,2.843356563436965985e+02,2.983513373839291489e+02,3.149068068116691848e+02,3.321645825913742556e+02,3.492977731927258560e+02,3.665231191808423432e+02,3.840195834629427054e+02,4.010336635612448504e+02,4.146449010531033537e+02,4.233710255423416697e+02,4.334798082332429772e+02,4.450145643530948405e+02,4.559000354098272396e+02,4.669525072959139038e+02,4.780569742475641988e+02,4.876232589827505421e+02,4.880670741218186777e+02,4.875026260249267693e+02,4.870738767457093559e+02,4.878248828585675483e+02,4.939015397641797449e+02,5.067647545619801690e+02,5.186254375906161158e+02,5.283893795520619960e+02,5.289797574985161646e+02,5.285296156164708918e+02,5.281845490236231626e+02,5.279608325863822529e+02,5.300353422313071405e+02,5.298052521016808214e+02,5.417945758217408638e+02,5.493999933048229423e+02,5.509833432675585527e+02,5.532674607765243309e+02,5.549983771449627739e+02,5.627446154684291741e+02,5.630568243922534748e+02,5.640324651615634366e+02,5.720409123616784655e+02,5.892184381770836126e+02,6.078384998129080259e+02,6.252333211517665177e+02,6.345792026523594132e+02,6.489012245073702161e+02,6.695327062479942697e+02,6.888468406657854075e+02,7.069110325093211031e+02,7.220100701270024501e+02,7.358578866298261119e+02,7.468117273595127017e+02,7.477128854420918742e+02,7.470613707011244742e+02,7.465777033717598670e+02,7.462785488714235953e+02,7.461023980186989775e+02,7.459997337320722863e+02,7.459396942395956103e+02,7.459042943702230559e+02,7.458832265548044234e+02,7.462158180338203692e+02,7.475238403805668668e+02,7.484972580253311207e+02,7.516795841332801729e+02,7.559551958955984219e+02,7.564742784776834696e+02,7.577742520159166588e+02,7.587669750852603556e+02,7.600570523220435462e+02,7.628636320168632210e+02,7.691052355593769789e+02,7.764511001845014562e+02,7.860755264585575333e+02,7.933168416709639814e+02,8.099391926225260931e+02,8.241479456765990790e+02,8.355499847583776045e+02,8.487487446607368611e+02,8.646443435866805203e+02,8.807432798345283800e+02,8.971559199146410037e+02,9.137137712079394305e+02,9.300546591453476140e+02,9.465329508582847211e+02
0.000000000000000000e+00,-2.420298995571866655e-16,-3.670126158856608090e-01,-2.029384038671831814e+00,-2.157823922782330595e+00,-4.154396862826992276e-02,3.256876570480879529e+00,3.079754138403685726e+00,2.680522953756148130e+00,1.878178464321388130e+00,-4.509025487037305879e-01,-3.324470455613575126e-01,-3.463488786599565827e+00,-3.646783565921829506e+00,-3.542044118517950757e+00,-4.776800197103955981e+00,-8.233843753419190392e+00,-1.239275348476192207e+01,-2.113511991629926001e+01,-2.375446680777552899e+01,-2.602659372036605845e+01,-2.761734759271143247e+01,-3.339261372336903122e+01,-3.707078445264882305e+01,-3.892192034285042013e+01,-4.074293582639668188e+01,-4.616847926922738310e+01,-4.949043485140308718e+01,-5.249762764704203732e+01,-5.534671584213300122e+01,-6.155077256387124862e+01,-6.495508612787813263e+01,-7.569257121070627647e+01,-9.378783652758701805e+01,-1.152490958658665363e+02,-1.351048815477602432e+02,-1.528673198297071281e+02,-1.658156707896485216e+02,-1.725717141982248961e+02,-1.795570806242016033e+02,-1.904878857628680464e+02,-2.084454100682426940e+02,-2.296579304662221261e+02,-2.494187844304834414e+02,-2.688627417343054731e+02,-2.865424875558734357e+02,-3.010874718250764772e+02,-3.087538481814862621e+02,-3.204932526365420813e+02,-3.355221139411193008e+02,-3.522629384879094800e+02,-3.679058742569858396e+02,-3.852273463735392056e+02,-4.019855453329902844e+02,-4.189447389605215903e+02,-4.303990967637928975e+02,-4.356556981186736266e+02,-4.263653753910757587e+02,-4.264992766186271638e+02,-4.178597623857068015e+02,-4.139114478946927989e+02,-4.219100186265527554e+02,-4.239950800111585636e+02,-4.241026501604453642e+02,-4.255034720207484611e+02,-4.287267321488251355e+02,-4.388752175338191819e+02,-4.559917056797381179e+02,-4.782205427258984969e+02,-4.981363500544650265e+02,-5.175928723505547850e+02,-5.367924512102024437e+02,-5.558492817369663044e+02,-5.748264011202809343e+02,-5.937585584621907628e+02,-6.126650488303711199e+02,-6.315567043712544546e+02,-6.500126017172088950e+02,-6.676643914084093012e+02,-6.823359468603674713e+02,-6.964144347172408516e+02,-7.106636390931652159e+02,-7.272240115731585774e+02,-7.432944276535123436e+02,-7.584620470295747054e+02,-7.736306234754180196e+02,-7.888231882851208638e+02,-8.060393119271574278e+02,-8.229447155239037102e+02,-8.308885926090146086e+02,-8.375931360793257454e+02,-8.417934553804672078e+02,-8.424695452100030479e+02,-8.443699377073833148e+02,-8.456498926550824535e+02,-8.457694248857122830e+02,-8.477158020723303480e+02,-8.488811176683115036e+02,-8.491805027211901233e+02,-8.537960128414134715e+02,-8.561287331966163947e+02
1.500000000000000000e+01,-1.776356839400250465e-15,1.615289729894005433e+01,1.706432609248350474e+01,1.746414811620671870e+01,1.711011256386376189e+01,1.585753887418615093e+01,1.358022660518914293e+01,1.254592782433039133e+01,1.409799333970462776e+01,1.345118235376482296e+01,1.192170473887106397e+01,1.612598814484273291e+01,1.874159770156177274e+01,1.856490566039736478e+01,1.763927428837895661e+01,1.666976783943881202e+01,1.044204318932721520e+01,9.724222890474043979e+00,1.401568104023253625e+01,1.655546942774001451e+01,1.449026044462924645e+01,1.507378976586478281e+01,1.722534598811649786e+01,1.749646428210039062e+01,1.486666045416067128e+01,1.171052565047187066e+01,8.063472360687594431e+00,8.478295164512370974e+00,7.368860039605563017e+00,1.088547105673240445e+01,1.105247188608664111e+01,-2.025846678056371530e+00,-1.809526531688074868e+01,-2.146125933827951826e+01,-1.985578568189371751e+01,-1.776243828194687424e+01,-1.294835095994139706e+01,6.076656905612214388e+00,1.286321479780042587e+01,-1.924399383054831603e+00,-1.795752430537465472e+01,-2.121252039797942146e+01,-1.976085396426130814e+01,-1.944395730382136378e+01,-1.767974582156784180e+01,-1.454498426920303800e+01,-2.300944137900700071e-01,-2.959880847336591625e+00,-1.502886130457719460e+01,-1.674082454679020415e+01,-1.564293576907634531e+01,-1.262012428482504411e+01,-1.675819895945110360e+01,-1.695919362753132376e+01,-1.145435780327129827e+01,8.008447200114995113e+00,1.903909008059834918e+01,1.862006163582442042e+01,1.923553465514239846e+01,7.144075712823379831e+00,1.432202185501083846e+01,2.063148174062401807e+01,1.931413441779117690e+01,1.806419184353573826e+01,1.509903761743750650e+01,2.556719558242003032e+00,-1.711648814591895729e+01,-2.222883704616036482e+01,-1.991580732856651537e+01,-1.945652229608874961e+01,-1.919957885880824833e+01,-1.905683052635683694e+01,-1.897711935839194908e+01,-1.893215733825704561e+01,-1.890649036600153821e+01,-1.889165554007662351e+01,-1.845589734595475662e+01,-1.765178969120042396e+01,-1.389493648295683492e+01,-1.198992875207880004e+01,-1.424920437591759814e+01,-1.636719155593233666e+01,-1.593218144875211806e+01,-1.516761937585111220e+01,-1.516857644584330345e+01,-1.426375240998147476e+01,-1.414676203822637390e+01,-7.034796721091210792e+00,-7.943877085110871761e+00,7.241315212406417956e+00,1.662235095156215792e+01,1.367298214177266225e+01,1.102009634625226830e+01,1.319875990235921392e+01,1.571988974444434106e+01,1.609893624784786326e+01,1.641264008011258468e+01,1.558052146794916837e+01,1.634088793661737427e+01,1.647829171293709294e+01
1.500000000000000000e+01,0.000000000000000000e+00,-2.592028771104421203e+00,-1.662371422786167674e+00,-1.284398840950196075e-01,-4.461500671008648833e-02,-1.537241096374107607e-02,-1.771224320771950800e-01,-3.992311846475373738e-01,-2.683716446486011264e+00,-2.329081013025116942e+00,-4.401791994247537865e+00,-3.131041741038209203e+00,-1.832947793222365895e-01,1.047394474038755852e-01,-1.234756299591823758e+00,-3.457043556315234412e+00,-1.507866926638577532e+01,-1.186056014452819163e+01,-2.619346891476267203e+00,-2.272126912590521464e+00,-9.507558834515279500e+00,-9.984026299878896893e+00,-3.678170729279794493e+00,-1.851135890201595968e+00,-8.472155919448853822e+00,-8.807150316615363295e+00,-4.707552546712629571e+00,-6.272894635287171283e+00,-9.320289909899337033e+00,-6.204056721738244740e+00,-3.404313564006877790e+00,-1.531335095337591312e+01,-9.566284735186355803e+00,-4.438151390681372988e-01,5.644480968918572650e-01,4.287492792173888123e-01,-7.510061128581657641e-01,-6.756043408576381637e+00,-6.985366425976703653e+00,-1.601421212235452529e+01,-9.763941961445880224e+00,-5.903779464541436539e-01,4.501418820452913749e-01,3.450665928857553633e-01,2.237164372503094578e-01,-2.074509644924908081e+00,-7.666376227828441081e+00,-1.651655550026550401e+01,-7.605417483082126395e+00,-1.583349962735633554e+00,-2.284117508965789689e+00,-1.199007634648893017e+01,-7.746238323466387854e+00,-3.122089238243175302e-01,-9.756407693099902190e-01,-5.256601354880724664e+00,-4.346324703090393093e+00,-1.339012275514015471e-01,-2.686116550423166771e+00,-7.203948261371884598e+00,-7.998570731859972582e+00,-2.085061384605788604e+00,-1.075701492867948694e-01,-1.400821860303116617e+00,-3.223260129218801673e+00,-1.697695386710507393e+01,-1.095384072968653122e+01,-9.011580825792062655e-01,6.515147409673742729e-01,4.836673294071262008e-01,2.991545542073306141e-01,1.761508967631062184e-01,1.026688933863004194e-01,6.004064427827984773e-02,3.540103301040511269e-02,2.106853879307504784e-02,-3.325914789987880482e-01,-1.308022346746451792e+00,-4.809659179777511895e+00,-8.035709571253859096e+00,-4.275611762340608912e+00,-2.574960965638291910e+00,-2.472609649709977653e+00,-9.927230725713860338e-01,-1.290077236782853021e+00,-5.936015689597240019e+00,-1.162848450459505756e+01,-1.703719557182057187e+01,-9.624426274056053998e+00,-6.704543470311159936e+00,-4.200319301141442807e+00,-3.923687061935031473e+00,-3.489335665398586528e+00,-1.279954947699127654e+00,-2.359961777472904032e+00,-1.946377186618067023e+00,-1.165315595981177843e+00,-5.612434556201791658e+00,-4.615510123023240041e+00,-2.332720355202964946e+00
