X,Y,SlopeAngle
2033.2352492311902,-135.41999999999987,0.0
2052.4167138465787,-135.41999999999987,0.0
2071.5981784619676,-135.41999999999987,0.0
2090.779643077356,-135.41999999999987,0.0
2109.9611076927445,-135.41999999999987,0.0
2129.142572308133,-135.41999999999987,0.0
2148.324036923522,-135.41999999999987,0.0
2167.5055015389103,-135.41999999999987,0.0
2186.6869661542987,-135.41999999999987,0.0
2205.868430769687,-135.41999999999987,0.0
2225.049895385076,-135.41999999999987,0.7964448706394984
2244.2313600004645,-155.02999999998045,1.5707963267948966
2244.2313600004645,-174.63999999996105,1.5707963267948966
2244.2313600004645,-194.24999999994162,0.0
2260.187370000256,-194.24999999994162,0.0
2276.1433800000473,-194.24999999994162,0.5593873304628942
2292.099389999839,-204.23999999995777,0.0
2306.5711200004775,-204.23999999995777,0.2261669662978683
2321.042850001116,-207.56999999983174,0.0
2332.1749500006945,-207.56999999983174,0.6733327473446717
2343.307050000273,-216.44999999988988,0.0
2363.0267700002046,-216.44999999988988,0.0
2382.746490000136,-216.44999999988988,0.0
2402.4662100000673,-216.44999999988988,0.0
2422.185929999999,-216.44999999988988,0.0
2441.9056499999306,-216.44999999988988,0.0
2461.625369999862,-216.44999999988988,0.7331582592949857
2481.3450899997933,-234.20999999990767,1.5707963267948966
2481.3450899997933,-251.96999999992542,0.3208852391683486
2488.0243500003317,-254.18999999984138,0.0
2501.9394750007937,-254.18999999984138,0.4463944447480561
2515.8546000012557,-260.8499999999836,0.0
2528.0999100011877,-260.8499999999836,0.2655199242885663
2540.3452200011193,-264.1799999998575,0.0
2559.826395000975,-264.1799999998575,0.0
2579.3075700008308,-264.1799999998575,0.0
2593.7793000006786,-264.1799999998575,0.15221593318100793
2608.251030000526,-261.9599999999416,0.0
2623.2793650005506,-261.9599999999416,0.2872698325549349
2638.3077000005746,-257.5199999999125,0.218058228322963
2648.326590000591,-255.29999999999654,0.3208852392924352
2651.6662200000687,-254.18999999984138,0.0
2655.0058500011287,-254.18999999984138,0.24430006507528007
2659.4586900009604,-253.0799999998834,0.0
2662.7983200004383,-253.0799999998834,0.7839543060181469
2663.9115300007916,-251.96999999992542,0.0
2667.25116000027,-251.96999999992542,0.7839543060181469
2668.3643700006232,-253.0799999998834,0.0
2676.156839999933,-253.0799999998834,0.0
2689.5153600002177,-253.0799999998834,0.24430006507529017
2702.873880000503,-256.4099999999545,0.46249352260990784
2705.1003000012097,-257.5199999999125,0.0
2714.0059800008726,-257.5199999999125,0.19684096896870454
2719.5720300010576,-256.4099999999545,0.0
2726.251290000014,-256.4099999999545,0.3208852390974667
2729.5909200010738,-255.29999999999654,0.0
2732.9305500005516,-255.29999999999654,0.14149333393282906
2748.515490000753,-253.0799999998834,0.0
2765.7702450006927,-253.0799999998834,0.3683625403818258
2783.0250000006326,-246.41999999993834,0.2598843573995843
2799.723150001187,-241.97999999990927,0.37951165327087655
2805.28919999979,-239.7599999999933,0.2443000650544548
2814.1948800010346,-237.5399999998802,0.0
2831.3701200010623,-237.5399999998802,0.0
2848.54536000109,-237.5399999998802,0.0
2865.720600001118,-237.5399999998802,0.0
2882.8958400011456,-237.5399999998802,0.0
2900.0710800011734,-237.5399999998802,0.0
2917.246320001201,-237.5399999998802,0.735455683763719
2934.421560001229,-221.99999999987696,1.5707963267948966
2934.421560001229,-206.45999999987376,1.5707963267948966
2934.421560001229,-190.91999999987053,0.0
2953.5316650012305,-190.91999999987053,0.0
2972.641770001232,-190.91999999987053,0.0
2991.751875001234,-190.91999999987053,0.0
3010.8619800012357,-190.91999999987053,0.0
3029.9720850012372,-190.91999999987053,0.7249074009420493
3049.082190001239,-173.99249999987055,1.5707963267948966
3049.082190001239,-157.06499999987057,1.5707963267948966
3049.082190001239,-140.13749999987056,1.5707963267948966
3049.082190001239,-123.20999999987059,0.32088523923926365
3052.4218200007167,-122.09999999991261,0.0
3070.2331800008333,-122.09999999991261,0.5573022866279593
3088.0445400009503,-110.99999999993848,1.5707963267948966
3088.0445400009503,-99.89999999996435,0.0
3089.1577499997215,-99.89999999996435,0.0
3106.8100799999006,-99.89999999996435,0.0
3124.46241000008,-99.89999999996435,0.0
3142.114740000259,-99.89999999996435,0.0
3159.7670700004383,-99.89999999996435,0.0
3177.4194000006173,-99.89999999996435,0.0
3195.071730000797,-99.89999999996435,0.8331718620644414
3212.724060000976,-80.47499999996033,1.5707963267948966
3212.724060000976,-61.049999999956306,1.5707963267948966
3212.724060000976,-41.62499999995228,1.5707963267948966
3212.724060000976,-22.19999999994826,0.0
3228.3090000006496,-22.19999999994826,0.0
3243.8939400003233,-22.19999999994826,0.7274203256099692
3259.478879999997,-8.324999999980598,1.5707963267948966
3259.478879999997,5.549999999987065,0.0
3273.579540000254,5.549999999987065,0.0
3287.6802000005114,5.549999999987065,0.7773320406972856
3301.7808600007684,19.425000000053316,1.5707963267948966
3301.7808600007684,33.30000000011957,0.0
3318.479010000532,33.30000000011957,0.7494887780360823
3335.1771600002953,48.840000000122785,1.5707963267948966
3335.1771600002953,64.380000000126,1.5707963267948966
3335.1771600002953,65.49000000008398,0.0
3351.430026000392,65.49000000008398,0.0
3367.6828920004887,65.49000000008398,0.0
3383.935758000585,65.49000000008398,0.0
3400.1886240006816,65.49000000008398,0.8449822017386511
3416.4414900007782,83.80500000008072,1.5707963267948966
3416.4414900007782,102.12000000007748,1.5707963267948966
3416.4414900007782,120.43500000007424,1.5707963267948966
3416.4414900007782,138.750000000071,1.5707963267948966
3416.4414900007782,157.06500000006776,1.5707963267948966
3416.4414900007782,175.38000000006448,0.0
3432.7685700006873,175.38000000006448,0.0
3449.095650000597,175.38000000006448,0.8501827272543521
3465.422730000506,193.97250000005073,1.5707963267948966
3465.422730000506,212.56500000003697,1.5707963267948966
3465.422730000506,231.15750000002322,1.5707963267948966
3465.422730000506,249.75000000000946,0.0
3478.224645000614,249.75000000000946,0.8638023284290232
3491.026560000723,264.73500000003366,1.5707963267948966
3491.026560000723,279.7200000000579,0.46249352289365003
3493.2529799998474,280.8300000000159,0.7839543061779851
3498.8190300000324,286.38000000000295,0.6274232816001148
3511.0643400007552,295.26000000006115,0.0
3526.649280000429,295.26000000006115,0.0
3542.2342200001026,295.26000000006115,0.7469382998749219
3557.8191599997763,309.69000000010635,1.5707963267948966
3557.8191599997763,324.1200000001516,0.46249352271628746
3571.1776800008524,330.78000000009666,1.5707963267948966
3571.1776800008524,331.89000000005467,0.37951165318836155
3582.309780001222,336.3300000000837,0.5268185117615806
3595.6683000007165,344.0999999999867,0.0
3609.397890000856,344.0999999999867,0.0
3623.127480000995,344.0999999999867,0.8645432248000241
3636.8570700011346,360.1950000000675,1.5707963267948966
3636.8570700011346,376.2900000001483,0.783954306320148
3642.423119999737,381.84000000013543,0.0
3661.904295000384,381.84000000013543,0.7980383960403233
3681.3854700010306,401.820000000102,1.5707963267948966
3681.3854700010306,421.80000000006856,1.5707963267948966
3681.3854700010306,441.78000000003516,0.5520040959059148
3700.3100400007097,453.43500000008686,1.5707963267948966
3700.3100400007097,465.09000000013856,0.0
3716.4515850002963,465.09000000013856,0.7420678996470055
3732.593129999883,479.89000000010407,1.5707963267948966
3732.593129999883,494.6900000000696,1.5707963267948966
3732.593129999883,509.4900000000351,0.0
3745.3950449999916,509.4900000000351,0.9746961750698545
3758.1969600001003,528.3600000000108,1.5707963267948966
3758.1969600001003,547.2299999999866,0.0
3770.9988750002085,547.2299999999866,0.8817083078023394
3783.800790000317,562.7699999999897,1.5707963267948966
3783.800790000317,578.309999999993,0.9547722230360134
3797.1593099998117,597.1800000000674,0.5520040958685872
3816.083880001073,608.8350000001191,1.5707963267948966
3816.083880001073,620.4900000001708,0.0
3831.668820000483,620.4900000001708,0.8347652466896781
3847.2537599998927,637.6950000001109,1.5707963267948966
3847.2537599998927,654.9000000000511,0.0
3858.942465000439,654.9000000000511,0.7839543061746235
3870.631170000985,666.5550000001028,1.5707963267948966
3870.631170000985,678.2100000001545,0.0
3888.999135000883,678.2100000001545,0.0
3907.3671000007807,678.2100000001545,0.0
3925.7350650006783,678.2100000001545,0.7021895324075118
3944.1030300005764,693.7500000001578,1.5707963267948966
3944.1030300005764,709.290000000161,1.5707963267948966
3944.1030300005764,724.8300000001641,1.5707963267948966
3944.1030300005764,740.3700000001674,0.0
3959.3169000006596,740.3700000001674,0.0
3974.530770000743,740.3700000001674,0.7394037419459203
3989.744640000826,754.245000000135,1.5707963267948966
3989.744640000826,768.1200000001027,0.0
4001.4333450005815,768.1200000001027,0.9259085544226073
4013.1220500003365,783.6600000001059,0.4624935227375675
4024.254150000706,789.210000000093,0.6421155659794819
4028.7069900005376,792.5400000001641,0.320885239239256
4032.0466200000155,793.6500000001221,0.4624935226098874
4034.273040000722,794.76000000008,0.3208852391683563
4040.9523000012605,796.979999999996,0.5866705519705285
4044.2919300007384,799.2000000001092,0.1968409689686947
4049.8579800009234,800.3100000000671,0.4038472742995174
4057.650450000233,803.6400000001382,0.3208852391683767
4064.329710000771,805.8600000000542,0.16468103783882596
4071.008969999727,806.9700000000122,0.46249352264532495
4075.4618100011407,809.1900000001253,0.0
4088.263725000458,809.1900000001253,0.3338418309683658
4101.065639999776,813.6300000001544,0.0
4113.310950000499,813.6300000001544,0.17934594766290773
4125.556260001222,815.8500000000704,0.0
4142.254410000985,815.8500000000704,0.3208852392073525
4158.952560000748,821.4000000000574,0.0
4178.155432500714,821.4000000000574,0.0
4197.358305000678,821.4000000000574,0.0
4216.561177500644,821.4000000000574,0.0
4235.764050000609,821.4000000000574,0.0
4254.966922500574,821.4000000000574,0.0
4274.169795000539,821.4000000000574,0.0
4293.372667500504,821.4000000000574,0.6064489443299397
4312.575540000469,834.7200000001446,0.0
4328.16048000067,834.7200000001446,0.0
4343.7454200008715,834.7200000001446,0.3421103000770521
4359.330360001072,840.2700000001317,0.0
4376.770650001071,840.2700000001317,0.0
4394.21094000107,840.2700000001317,0.0
4411.651230001069,840.2700000001317,0.0
4429.091520001068,840.2700000001317,0.0
4446.531810001067,840.2700000001317,0.3647838645570373
4463.972100001066,846.9300000000768,0.0
4480.1136450006525,846.9300000000768,0.268428132999781
4496.255190000239,851.3700000001058,0.0
4514.43762000021,851.3700000001058,0.0
4532.6200500001805,851.3700000001058,0.5024066467571221
4550.802480000151,861.360000000122,0.0
4568.242770000414,861.360000000122,0.0
4585.683060000677,861.360000000122,0.7278428409035692
4603.123350000939,876.9000000001253,0.0
4622.818603847017,876.9000000001253,0.0
4642.513857693094,876.9000000001253,0.0
4662.209111539172,876.9000000001253,0.0
4681.90436538525,876.9000000001253,0.0
4701.599619231327,876.9000000001253,0.0
4721.294873077404,876.9000000001253,0.0
4740.990126923482,876.9000000001253,0.0
4760.68538076956,876.9000000001253,0.0
4780.380634615637,876.9000000001253,0.0
4800.075888461714,876.9000000001253,0.0
4819.771142307793,876.9000000001253,0.0
4839.46639615387,876.9000000001253,0.7813388240770529
4859.161649999947,896.436000000135,1.5707963267948966
4859.161649999947,915.9720000001446,1.5707963267948966
4859.161649999947,935.5080000001543,1.5707963267948966
4859.161649999947,955.0440000001639,1.5707963267948966
4859.161649999947,974.5800000001736,0.4624935227517993
4863.614489999778,976.8000000000895,0.0
4881.648491999807,976.8000000000895,0.0
4899.682493999837,976.8000000000895,0.0
4917.716495999865,976.8000000000895,0.0
4935.750497999895,976.8000000000895,0.761877374733156
4953.784499999924,994.0050000001283,1.5707963267948966
4953.784499999924,1011.2100000001672,0.4255406869572381
4966.029810000647,1016.7600000001542,0.0
4982.727960000569,1016.7600000001542,0.0
4999.42611000049,1016.7600000001542,0.0
5016.124260000412,1016.7600000001542,0.0
5032.822410000333,1016.7600000001542,0.6526888990844019
5049.520560000255,1029.5250000001638,1.5707963267948966
5049.520560000255,1042.2900000001737,0.0
5068.630665000256,1042.2900000001737,0.0
5087.740770000258,1042.2900000001737,0.0
5106.850875000259,1042.2900000001737,0.0
5125.960980000261,1042.2900000001737,0.0
5145.071085000262,1042.2900000001737,0.7055991576960565
5164.181190000264,1058.5700000001489,1.5707963267948966
5164.181190000264,1074.850000000124,1.5707963267948966
5164.181190000264,1091.1300000000992,0.0
5181.101982000257,1091.1300000000992,0.0
5198.022774000248,1091.1300000000992,0.0
5214.943566000241,1091.1300000000992,0.0
5231.864358000233,1091.1300000000992,0.7428865668179165
5248.785150000225,1106.6700000001024,1.5707963267948966
5248.785150000225,1122.2100000001055,0.0
5265.483299999989,1122.2100000001055,0.7126617930850889
5282.181449999752,1136.6400000001508,0.0
5299.436205000087,1136.6400000001508,0.0
5316.690960000423,1136.6400000001508,0.0
5333.945715000758,1136.6400000001508,0.5485674412371017
5351.200470001094,1147.185000000146,1.5707963267948966
5351.200470001094,1157.7300000001412,0.0
5369.568435000596,1157.7300000001412,0.7021895324181169
5387.936400000099,1173.2700000001444,0.0
5404.356247500169,1173.2700000001444,0.0
5420.776095000239,1173.2700000001444,0.0
5437.195942500311,1173.2700000001444,0.594443991463232
5453.615790000381,1184.3700000001186,1.5707963267948966
5453.615790000381,1195.4700000000926,0.0
5473.064223529824,1195.4700000000926,0.0
5492.512657059267,1195.4700000000926,0.0
5511.96109058871,1195.4700000000926,0.0
5531.409524118154,1195.4700000000926,0.0
5550.857957647597,1195.4700000000926,0.0
5570.30639117704,1195.4700000000926,0.0
5589.754824706483,1195.4700000000926,0.0
5609.203258235926,1195.4700000000926,0.0
5628.65169176537,1195.4700000000926,0.0
5648.100125294813,1195.4700000000926,0.0
5667.548558824255,1195.4700000000926,0.0
5686.996992353699,1195.4700000000926,0.0
5706.445425883142,1195.4700000000926,0.0
5725.893859412586,1195.4700000000926,0.0
5745.3422929420285,1195.4700000000926,0.0
5764.790726471472,1195.4700000000926,0.7908805052345077
5784.239160000915,1215.1328571429376,1.5707963267948966
5784.239160000915,1234.7957142857829,1.5707963267948966
5784.239160000915,1254.458571428628,1.5707963267948966
5784.239160000915,1274.1214285714732,1.5707963267948966
5784.239160000915,1293.7842857143182,1.5707963267948966
5784.239160000915,1313.4471428571633,1.5707963267948966
5784.239160000915,1333.1100000000085,0.3478445872855393
5796.484470000056,1337.5500000000375,0.0
5816.204190000213,1337.5500000000375,0.0
5835.923910000371,1337.5500000000375,0.0
5855.643630000528,1337.5500000000375,0.0
5875.363350000686,1337.5500000000375,0.0
5895.083070000844,1337.5500000000375,0.0
5914.802790001001,1337.5500000000375,0.7919542869841898
5934.5225100011585,1357.5300000000698,1.5707963267948966
5934.5225100011585,1377.510000000102,1.5707963267948966
5934.5225100011585,1397.4900000001344,0.5179030867350997
5942.314980000468,1401.9300000001635,0.0
5961.4108130773675,1401.9300000001635,0.0
5980.506646154267,1401.9300000001635,0.0
5999.602479231167,1401.9300000001635,0.0
6018.698312308067,1401.9300000001635,0.0
6037.794145384967,1401.9300000001635,0.0
6056.889978461867,1401.9300000001635,0.0
6075.985811538767,1401.9300000001635,0.0
6095.081644615667,1401.9300000001635,0.0
6114.177477692567,1401.9300000001635,0.0
6133.273310769467,1401.9300000001635,0.0
6152.369143846367,1401.9300000001635,0.0
6171.4649769232665,1401.9300000001635,0.7986813468733142
6190.560810000166,1421.5400000001441,1.5707963267948966
6190.560810000166,1441.1500000001247,1.5707963267948966
6190.560810000166,1460.7600000001053,1.5707963267948966
6190.560810000166,1480.3700000000858,1.5707963267948966
6190.560810000166,1499.9800000000664,1.5707963267948966
6190.560810000166,1519.590000000047,0.0
6209.067926250108,1519.590000000047,0.0
6227.575042500051,1519.590000000047,0.0
6246.082158749992,1519.590000000047,0.0
6264.589274999935,1519.590000000047,0.0
6283.096391249876,1519.590000000047,0.0
6301.603507499818,1519.590000000047,0.0
6320.110623749761,1519.590000000047,0.7326238739521391
6338.617739999702,1536.2400000000575,1.5707963267948966
6338.617739999702,1552.890000000068,1.5707963267948966
6338.617739999702,1569.5400000000784,1.5707963267948966
6338.617739999702,1586.190000000089,0.0
6352.347329999841,1586.190000000089,0.0
6366.076919999981,1586.190000000089,0.968735364244941
6379.80651000012,1606.1700000001213,0.0
6397.6178700002365,1606.1700000001213,0.6809036910241406
6415.4292300003535,1620.6000000001666,0.0
6435.307980000335,1620.6000000001666,0.0
6455.186730000318,1620.6000000001666,0.0
6475.065480000299,1620.6000000001666,0.0
6494.944230000281,1620.6000000001666,0.0
6514.822980000263,1620.6000000001666,0.0
6534.701730000245,1620.6000000001666,0.6972379932425153
6554.580480000227,1637.2500000001278,1.5707963267948966
6554.580480000227,1653.900000000089,1.5707963267948966
6554.580480000227,1670.5500000000502,1.5707963267948966
6554.580480000227,1687.2000000000114,0.0
6573.876120000287,1687.2000000000114,0.0
6593.1717600003485,1687.2000000000114,0.0
6612.467400000409,1687.2000000000114,0.0
6631.763040000469,1687.2000000000114,0.0
6651.05868000053,1687.2000000000114,0.7334996882362269
6670.354320000591,1704.5900000000104,1.5707963267948966
6670.354320000591,1721.980000000009,1.5707963267948966
6670.354320000591,1739.370000000008,0.0
6690.058137000569,1739.370000000008,0.0
6709.761954000549,1739.370000000008,0.0
6729.465771000528,1739.370000000008,0.0
6749.169588000507,1739.370000000008,0.0
6768.873405000486,1739.370000000008,0.0
6788.577222000466,1739.370000000008,0.0
6808.281039000444,1739.370000000008,0.0
6827.984856000424,1739.370000000008,0.0
6847.688673000403,1739.370000000008,0.0
6867.392490000382,1739.370000000008,0.0
6887.096307000361,1739.370000000008,0.0
6906.8001240003405,1739.370000000008,0.0
6926.503941000319,1739.370000000008,0.0
6946.207758000299,1739.370000000008,0.0
6965.9115750002775,1739.370000000008,0.0
6985.615392000256,1739.370000000008,0.0
7005.319209000236,1739.370000000008,0.0
7025.0230260002145,1739.370000000008,0.0
7044.726843000194,1739.370000000008,0.0
7064.430660000173,1739.370000000008,0.0
7084.134477000152,1739.370000000008,0.0
7103.838294000131,1739.370000000008,0.0
7123.542111000111,1739.370000000008,0.0
7143.245928000089,1739.370000000008,0.0
7162.949745000069,1739.370000000008,0.0
7182.653562000048,1739.370000000008,0.0
7202.357379000026,1739.370000000008,0.0
7222.061196000006,1739.370000000008,0.0
7241.765012999986,1739.370000000008,0.7792240568464062
7261.468829999964,1758.8320000000074,1.5707963267948966
7261.468829999964,1778.2940000000067,1.5707963267948966
7261.468829999964,1797.756000000006,1.5707963267948966
7261.468829999964,1817.2180000000055,1.5707963267948966
7261.468829999964,1836.6800000000048,1.5707963267948966
7261.468829999964,1856.1420000000041,1.5707963267948966
7261.468829999964,1875.6040000000035,1.5707963267948966
7261.468829999964,1895.0660000000028,1.5707963267948966
7261.468829999964,1914.528000000002,1.5707963267948966
7261.468829999964,1933.9900000000014,1.5707963267948966
7261.468829999964,1953.4520000000007,1.5707963267948966
7261.468829999964,1972.9140000000002,1.5707963267948966
7261.468829999964,1992.3759999999995,1.5707963267948966
7261.468829999964,2011.8379999999988,1.5707963267948966
7261.468829999964,2031.2999999999981,0.0
7278.538050000109,2031.2999999999981,0.0
7295.607270000254,2031.2999999999981,0.0
7312.676490000398,2031.2999999999981,0.0
7329.745710000543,2031.2999999999981,0.0
7346.814930000688,2031.2999999999981,0.7385371691370121
7363.884150000833,2046.8400000000013,1.5707963267948966
7363.884150000833,2062.3800000000047,1.5707963267948966
7363.884150000833,2077.920000000008,0.0
7381.695510000554,2077.920000000008,0.0
7399.506870000276,2077.920000000008,0.0
7417.318229999996,2077.920000000008,0.680903691035005
7435.129589999718,2092.350000000053,1.5707963267948966
7435.129589999718,2106.7800000000984,0.0
7454.054160000187,2106.7800000000984,0.7536633215261623
7472.978730000657,2124.5400000000172,0.5503668835741113
7487.450460000505,2133.4200000000756,0.7313794392659398
7498.582560000875,2143.4100000000917,0.8746374932672295
7504.14861000106,2150.070000000037,0.0
7521.737328000948,2150.070000000037,0.0
7539.326046000835,2150.070000000037,0.0
7556.914764000723,2150.070000000037,0.0
7574.50348200061,2150.070000000037,0.6743603718900242
7592.092200000498,2164.1300000000306,1.5707963267948966
7592.092200000498,2178.1900000000237,1.5707963267948966
7592.092200000498,2192.2500000000173,0.5179030867350495
7599.8846699998085,2196.6900000000464,0.37951165320367297
7605.4507199999925,2198.9100000001595,0.27753780007463813
7613.243190000884,2201.1300000000756,0.11034072252943398
7623.262080000901,2202.2400000000334,0.0
7635.507390000042,2202.2400000000334,0.09039988857187896
7647.752700000764,2201.1300000000756,0.0
7665.882120000642,2201.1300000000756,0.0
7684.011540000522,2201.1300000000756,0.0
7702.1409600004,2201.1300000000756,0.0
7720.270380000279,2201.1300000000756,0.0
7738.3998000001575,2201.1300000000756,0.0
7756.529220000037,2201.1300000000756,0.8246097120271534
7774.658639999915,2220.740000000056,1.5707963267948966
7774.658639999915,2240.3500000000367,1.5707963267948966
7774.658639999915,2259.9600000000173,0.6843146493957216
7786.903950000637,2269.9500000000335,0.526818511772586
7800.262470000132,2277.7200000001335,0.7839543060181853
7802.488890000839,2279.9400000000496,0.5866705519500595
7809.168149999795,2284.380000000079,0.4857060910437207
7828.092720001056,2294.370000000095,0.0
7847.29559250106,2294.370000000095,0.0
7866.498465001065,2294.370000000095,0.0
7885.70133750107,2294.370000000095,0.0
7904.904210001075,2294.370000000095,0.0
7924.107082501079,2294.370000000095,0.0
7943.309955001084,2294.370000000095,0.0
7962.512827501088,2294.370000000095,0.0
7981.715700001094,2294.370000000095,0.0
8000.918572501098,2294.370000000095,0.0
8020.121445001103,2294.370000000095,0.0
8039.3243175011075,2294.370000000095,0.0
8058.527190001112,2294.370000000095,0.0
8077.730062501118,2294.370000000095,0.0
8096.932935001122,2294.370000000095,0.0
8116.135807501127,2294.370000000095,0.0
8135.338680001131,2294.370000000095,0.0
8154.541552501136,2294.370000000095,0.0
8173.744425001141,2294.370000000095,0.0
8192.947297501145,2294.370000000095,0.7600529418215414
8212.15017000115,2312.623333333416,1.5707963267948966
